num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19,num20,num21,num22,num23,num24,num25,num26,num27,num28,num29,num30,num31,num32,num33,num34,num35,num36,num37,num38,num39,num40,num41,num42,num43,num44,num45,num46,num47,num48,num49,num50,num51,num52,num53,num54,num55,num56,num57,num58,num59,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,target
1.0,0.4651767442386636,-0.14245074164293006,-0.07519103295000075,-0.13131174408946703,-0.21389783565458012,-0.24845333682809972,0.4507794280282335,0.43311899953572575,0.4205883479933255,0.4103573810706759,0.09053292839344489,0.13441414838352728,0.1575429354841279,0.0745488427081604,0.0914944127825008,0.06489070688437958,-0.08666609784931398,-0.10873018213572899,-0.08220349442934362,-0.046963493975867965,-0.044690762896457216,-0.25166915414850544,-0.07011227037409386,0.28161571254736434,-0.10452933133885701,-0.11395693532051236,-0.24737968685164682,-0.13775386436451012,-0.250150063660821,0.2048467297617472,0.3939730428058808,0.20242390120639844,0.19905458145475102,-0.3270738166931335,-0.30533100962928306,-0.28033222582475137,-0.25455937828037306,-0.11017034327690396,-0.12805868289016975,-0.31227398269913514,-0.27017740738597307,-0.09809724885997025,0.1744034976337038,0.23120793065149084,0.1955844022706912,0.19920666237191437,0.16483100466830036,0.20997075764871215,0.1859683949838286,0.1744034976337038,0.23120793065149084,0.1955844022706912,0.19920666237191437,0.16483100466830036,0.20997075764871215,0.1859683949838286,-0.11562215851760599,0.5531642603054843,-0.007467871146725966,-0.020929917866472605,0.008473513231381395,-0.02399000290999659,-0.016371561697215074,0.015155497913613824,0.01564194296311578,0.006573594924182635,-0.01153269958257603,-0.022083285523871395,0.004972605186692713,-0.013164817742698239,0.0027801814132721817,0.024541685876465144,-0.023713581989502897,0.013367513860409106,-0.009497356307240539,-0.02528591915074833,0.0016992555722442869,-0.012005366203845957,0.0046420963875115125,0.030803585021569487,-0.02274181140904895,0.010244054255150365,0.005436351480774426
0.4651767442386636,1.0,-0.12880318943380126,-0.11701971372432889,-0.16146532140852865,-0.2665061333973642,-0.3420470871807857,0.9814187227183635,0.966599763936351,0.9547435357023377,0.9438343613553546,0.09743545150659193,0.13071458870699904,0.1525464725609275,0.09609514246601887,0.07660603802837984,0.06124363215844822,-0.12685521895625193,-0.11237907143868901,-0.09844585954050651,-0.0690136804122328,-0.07158075117665805,-0.36455245430201155,-0.08946464629565812,0.43215826287790937,-0.2582160293709963,-0.31576242650627284,-0.440149376983119,-0.25010676338279436,-0.31642550660319124,0.2826873722555806,0.613155461643812,-0.21691190601598448,-0.22353001913503903,-0.5205350141580204,-0.5189878678997548,-0.46754923439126905,-0.4526851859141758,-0.30904180283447347,-0.23795884979671036,-0.5074754310020506,-0.4594279539514548,-0.14285727252801958,0.26104298068445353,0.33955309842819437,0.3367061617759791,0.32316624156608237,0.310341049016921,0.32356454278489793,0.31490126972213667,0.26104298068445353,0.33955309842819437,0.3367061617759791,0.32316624156608237,0.310341049016921,0.32356454278489793,0.31490126972213667,-0.11855396275783894,-0.07241488389155115,-0.00457298804434559,-0.0014465815751237166,0.02103957561081733,0.0017918599286543162,-0.01371106421906556,0.0032760178363033664,0.020577674117144854,0.0032144708740255803,-0.0015940408472865087,-0.0030936523752278476,0.014893913593194634,0.0070120490991004035,0.004720985656121575,0.020390813442114877,-0.010942782708943478,0.0020650016286705886,0.003503033218001772,-0.0057008863019372144,0.010139213262855495,0.007933787927645977,-0.0006820644597549547,0.026011232183238208,-0.01624958705741824,-0.0025887339981959215,0.025757916045470453
-0.14245074164293006,-0.12880318943380126,1.0,0.6085612448676866,0.7415925205350005,0.3448354890924673,0.25919013786726053,-0.022242255488479405,0.0369422855950265,0.01761592663896884,0.015043973367103497,-0.5495935591090235,-0.613356865390918,-0.48572750243211044,-0.5527486390113315,-0.3070339156142973,0.10025782198714221,0.6679120272550466,0.41716072754114175,-0.09613482521500143,0.002078378327605459,0.010148958629808828,0.2743243056460076,0.10155212664201242,-0.2438733494790523,0.09873136740784366,0.006735753588258477,0.31557379895918763,0.17627802923213026,0.33769804922861546,0.6511320246403154,0.09383933642491943,0.01520777772447874,0.002006017025396823,0.06000176756752751,-0.000882464324244863,0.010247504197342121,-0.009234896842786127,-0.004596728716808495,0.046910625985141195,-0.010659664357369782,-0.012849571689045542,0.7018987047422958,-0.35186866879131795,-0.07901695245531984,-0.003194499178058077,-0.017383047680942853,0.002614749367085055,0.01070351420465916,0.008149169027438521,-0.35186866879131795,-0.07901695245531984,-0.003194499178058077,-0.017383047680942853,0.002614749367085055,0.01070351420465916,0.008149169027438521,0.6964034229342364,0.011710436297488457,-0.022783204233913272,-0.08147672455165247,-0.01588193723512442,0.07966979014109626,-0.016587124634871137,0.03303429458495828,0.06150047298382589,-0.08196512482770334,0.1266996249168194,-0.07038746346901419,0.05490483488387166,-0.06780533606177468,-0.03753171992047646,0.06017622362429798,0.040798625950999014,-0.054536952665655156,-0.014522720113707257,0.011787535930962132,0.03807346498181393,-0.011654185889445159,0.008329792104615968,-0.0325261975315755,0.012970350222456507,0.006455057806856901,-0.0653752073624092
-0.07519103295000075,-0.11701971372432889,0.6085612448676866,1.0,0.6819630048607207,0.34864055317348963,0.265710612481468,0.03667861094044914,0.025094964515828197,0.015130369688783374,0.017540773032111625,-0.7034638261140508,-0.49252350365022324,-0.4062290834884821,-0.7972781601824542,0.06008395542965986,0.05169086103650509,0.9471695616067838,-0.05616759234915425,-0.052982403239338005,-0.0153726511826489,-0.022322185720289055,0.2521919417134637,0.020625651734698058,-0.11104305557375213,0.047187990412070537,0.00636740526108865,0.30290272250833233,0.1740649516877471,0.17654291058243804,0.24664066959933897,0.02060832206803427,-0.009556013670565824,-0.01461743171570144,0.042336443951926976,-0.004924686105820027,0.004718834542334973,-0.008820793257554225,0.00119311261435835,-0.03567801837245456,-0.0333309567244085,-0.017998978253629068,0.5955364966983762,-0.32581219910402015,-0.053088712643850025,-0.0017365240560562863,-0.014004536881675246,-0.001187024698871716,0.02849762381167185,0.007886281002910748,-0.32581219910402015,-0.053088712643850025,-0.0017365240560562863,-0.014004536881675246,-0.001187024698871716,0.02849762381167185,0.007886281002910748,0.2417325412484061,-0.003140911552875368,0.1532447303316053,-0.1643107511423013,0.1263090660352243,-0.09698215459693348,0.03820662024111039,-0.024708204875856666,0.1274843495657224,-0.09602530579006363,-0.0001013097706744176,0.007192327391791512,0.014713795889422423,-0.025565797930156998,-0.0026777247112412315,-0.011975708959245459,-0.015537818454562393,0.003117623082740909,-0.028738839454878568,0.007225206227159798,0.02378424706519852,-0.0038825000187016827,0.01614442214810455,-0.0300833603882111,0.02108947715910506,0.000800535653846434,-0.05456323455067935
-0.13131174408946703,-0.16146532140852865,0.7415925205350005,0.6819630048607207,1.0,0.49218463727850204,0.3711338606785719,-0.060452662621041646,0.04380221390981225,0.02833434785560128,0.022794912468613197,-0.4741416246852794,-0.701491590980207,-0.5699863475804726,-0.5239572110648214,-0.5408411207843208,0.08023747293576464,0.6503715299636834,0.6530247902389437,-0.07886840638186271,-0.013964218561693264,-0.00588354611944351,0.3535713120988565,0.1573561939104971,-0.3003430636734396,0.1289055472608208,0.019620533934209296,0.4178121792445068,0.24125126628193996,0.3630835534651493,0.4453355074893375,0.0704601007567442,-0.0005524932781687675,-0.009625160150940112,0.10243697120287126,0.009379370083938007,0.023561026175644303,-0.009399640478546236,0.005656808557478467,0.10182318053466637,0.007665443484220715,-0.008917419512727436,0.7405664276795112,-0.43537197075494993,-0.11753986006821146,-0.02015682853652507,-0.03557462624944541,-0.004961135654216661,-0.01880174682899773,-0.00506210619091146,-0.43537197075494993,-0.11753986006821146,-0.02015682853652507,-0.03557462624944541,-0.004961135654216661,-0.01880174682899773,-0.00506210619091146,0.6574486467567388,-0.004572578058912735,0.06640881257048287,-0.08208386502188324,-0.09720872734437912,0.07905579506676733,0.020862407882498924,-0.00495345144875027,0.06996141342021024,-0.051284492827769576,0.11223137272332728,-0.11490963658500097,0.10354751867512356,-0.08932207652223198,-0.07211269296739677,0.08408791232075925,0.016536716999174143,-0.015904874090090247,-0.020859312052910094,0.010652709026617949,0.027566610948070006,-0.02128492750646738,0.00951028837627954,-0.030499445478487056,0.0038395651302982445,0.002820520668215248,-0.07716045027649145
-0.21389783565458012,-0.2665061333973642,0.3448354890924673,0.34864055317348963,0.49218463727850204,1.0,0.6697147771513816,-0.22312086767701877,-0.18289163735473313,-0.14445040501996123,-0.10157153305505283,-0.20929838256637956,-0.29816925428471597,-0.3764158215559287,-0.2249830563378149,-0.20864099214803034,-0.19938817050510727,0.3361863106561684,0.31633097403346455,0.3092984629375903,-0.0733221388463894,0.007468920563057734,0.6381002305527866,0.3854124732007988,-0.5987769389011978,0.33021989111236916,0.12602837146178078,0.6678431322383657,0.45131868936913105,0.7837570616224477,0.022822078597168685,0.05482304357844594,0.014115934627874855,0.013707092222444671,0.4355295358582688,0.20541068268268037,0.20273342356586357,0.04890079946945401,0.09608113829779902,0.3768433994849916,0.3383302417533737,0.14195803862604212,0.38083293100667975,-0.5746007519554037,-0.4148425840538831,-0.21771407502371276,-0.20060552539270066,-0.07002491249982516,-0.3331935288693209,-0.14996411732274434,-0.5746007519554037,-0.4148425840538831,-0.21771407502371276,-0.20060552539270066,-0.07002491249982516,-0.3331935288693209,-0.14996411732274434,0.31634899435229774,-0.010019502691920147,0.05203771994411248,-0.0454609496317655,-0.07140189956034311,0.020286830432595795,0.019109233122759806,-0.01567352310867381,-0.002547002756934558,-0.023005333160942214,0.04853714681757309,-0.04326521100237739,-0.06922128342365266,0.01050453150526169,-0.021368297267254116,-0.002478932675639034,0.011234848006607819,-0.006978197959430381,0.03680124874963837,-0.04416266741948744,-0.054202002374109416,0.003153292506211053,-0.011015463055934616,-0.008067842058467374,0.018325342930024267,-0.01133878519009444,-0.07086142197451117
-0.24845333682809972,-0.3420470871807857,0.25919013786726053,0.265710612481468,0.3711338606785719,0.6697147771513816,1.0,-0.3101613219191016,-0.2815015276382516,-0.2574719892400061,-0.23235328939455221,-0.1571561644695889,-0.21942255267669017,-0.26359272399813644,-0.1653068699057934,-0.14859642020250696,-0.1245907526914969,0.25542779565068585,0.23411429682153725,0.20834264156752394,0.19713228775197095,-0.04894782696465749,0.9457402941297989,0.43757396326136594,-0.6978884594831932,0.44763724134627014,0.29329891774238676,0.761131554169825,0.6752891198953457,0.6821825699418094,-0.05964215303436833,-0.04318854101273141,0.024956436516766423,0.026270204887772226,0.7379364225409749,0.5361415303231666,0.55441859405588,0.31462265070403644,0.26211628182948055,0.6079889576833314,0.6739800856567388,0.4872068986097993,0.2910338000987434,-0.5701029179742999,-0.5991824424812467,-0.47649205725838994,-0.46927831928041375,-0.29471050511751606,-0.5557975831292593,-0.42107516514778065,-0.5701029179742999,-0.5991824424812467,-0.47649205725838994,-0.46927831928041375,-0.29471050511751606,-0.5557975831292593,-0.42107516514778065,0.2400630668968591,-0.01314262524831143,0.043251099983837984,-0.031055422728825447,-0.06213522203447674,0.007885882539353684,0.013472710357352142,-0.02303680443659767,-0.013307997723280972,-0.030735955588043533,0.03672640742817388,-0.028031469490015563,-0.04952969902295173,-0.0031357951450788376,-0.030884735762649097,-0.018812767459462143,0.011246789320801637,-0.02295606994276069,0.023532784556148826,-0.027062425877333082,-0.044381760733833,-0.004649998848647245,-0.02041697807521962,-0.026940195443118535,0.016391002645375716,-0.020930033919683802,-0.04501834283037229
0.4507794280282335,0.9814187227183635,-0.022242255488479405,0.03667861094044914,-0.060452662621041646,-0.22312086767701877,-0.3101613219191016,1.0,0.9814211166192343,0.9666034211705072,0.9547473295151577,-0.07709859869014465,0.011394789020724775,0.05738536741794683,-0.09668076719881474,0.09610677821415528,0.07660405867392878,0.025862289196114233,-0.12688717785227296,-0.11235565898839492,-0.077263263680268,-0.07404697146600814,-0.3334547203003138,-0.09432440848287285,0.42335668552382183,-0.26186570622301797,-0.32226898566953094,-0.4060181370513605,-0.23122773742234523,-0.2940477784808667,0.3266455122909269,0.6213245472936357,-0.2188646715281752,-0.22638585848532375,-0.5227916265511455,-0.5263306633986073,-0.4727426866382379,-0.45849125360980797,-0.3156104495811868,-0.2500946057579532,-0.5204849600808856,-0.46746828987911665,-0.05532216711038082,0.19459397286923688,0.3362668481311398,0.34376727481427954,0.3269719381166407,0.31526728126020137,0.33971386614015636,0.32328625364157915,0.19459397286923688,0.3362668481311398,0.34376727481427954,0.3269719381166407,0.31526728126020137,0.33971386614015636,0.32328625364157915,-0.0772592236656116,-0.07204392517369017,0.01523042452462122,-0.02142569267106193,0.043793218879674384,-0.009232080950847673,-0.006780785891667084,-0.001107537669137681,0.03862776573472044,-0.013622189581191603,-0.004556714368387143,-0.0014283019586593289,0.021055564963850384,0.0018067986536978134,0.0032213650557976698,0.020582140310423474,-0.013696748822539071,0.0032847115336164415,-0.0015779368965478195,-0.003075278917068658,0.014934243342546748,0.0070266904043860745,0.002535169160278232,0.0203952902817623,-0.010928625034980377,0.0020737643235113094,0.016064725340730897
0.43311899953572575,0.966599763936351,0.0369422855950265,0.025094964515828197,0.04380221390981225,-0.18289163735473313,-0.2815015276382516,0.9814211166192343,1.0,0.9814233271755928,0.9666070077844336,-0.06381891341940814,-0.1036393159199313,-0.03191885007219622,-0.07717171274131632,-0.09665671398753566,0.09610104571820635,0.016183922721293542,0.025820342254290293,-0.12685959269510408,-0.08132969842367889,-0.07438979205288133,-0.305292456523586,-0.07368565850854826,0.38582379663533145,-0.2568430722526801,-0.32775550092140193,-0.3770143860278879,-0.21513784210759276,-0.2502876629343023,0.3775545663896122,0.6369882629212374,-0.21794603362243062,-0.22650047860362635,-0.5174565958713231,-0.5310707385242746,-0.47529246477327963,-0.4640330731689022,-0.3221215413571471,-0.2312223543191165,-0.5227453588430796,-0.4726613135765096,0.014754077852634967,0.1419244141784187,0.32051098051285754,0.34593887084578845,0.3268111055819677,0.31979817018925205,0.3364409334257701,0.32710143121850865,0.1419244141784187,0.32051098051285754,0.34593887084578845,0.3268111055819677,0.31979817018925205,0.3364409334257701,0.32710143121850865,0.02324630933098237,-0.07165319952190126,0.006932356679212204,-0.013681722195018804,0.004540829605617008,0.017095665132476946,-0.008465915503213113,0.002288660190550913,0.03207672157297604,-0.008834951781614643,0.015243867211038278,-0.02140834429341071,0.0438061796082662,-0.009218195249671716,-0.01361515941167517,0.038630719581310674,-0.006768372759938394,-0.0010995716803668012,-0.004542213083192787,-0.0014120234281177477,0.021029880489418343,0.0018200937821530796,0.0008171405633938273,0.020586059585978814,-0.013683965691390985,0.003292442539974754,0.007251685190672599
0.4205883479933255,0.9547435357023377,0.01761592663896884,0.015130369688783374,0.02833434785560128,-0.14445040501996123,-0.2574719892400061,0.9666034211705072,0.9814233271755928,1.0,0.9814248570764114,-0.05359309518314416,-0.0860405899519291,-0.12131965006223083,-0.06180554558266713,-0.07715161809026731,-0.09665097843054092,0.0073550733674946165,0.016148473745695446,0.02583804809241275,-0.08727667035973986,-0.06886764778295651,-0.28159522704961243,-0.05556416621451315,0.357205036749922,-0.25023230768130594,-0.3321145441237873,-0.35181871225376593,-0.19964474753826417,-0.2135106997664567,0.34623640227529034,0.6465572386670305,-0.21721462248303855,-0.2251282862337626,-0.5069945492963914,-0.532641651907262,-0.47551380134049026,-0.46905482845758495,-0.3276091100913518,-0.21514947326655862,-0.5174109857744789,-0.475219044539064,0.0011656683992605288,0.09991965131032297,0.2969188955361251,0.34245408593084903,0.3230114540719265,0.32351211368432675,0.32067172112585185,0.3269309195511044,0.09991965131032297,0.2969188955361251,0.34245408593084903,0.3230114540719265,0.32351211368432675,0.32067172112585185,0.3269309195511044,0.012125597843435226,-0.07128667908404651,0.008874181642901253,-0.013081487630562551,0.003197938479696697,0.012896704281087497,-0.008507245924163827,-0.007406361027002929,0.02294904235107204,0.002865636524019082,0.006947193017987426,-0.013663708946448385,0.0045569096962043325,0.017109034399161414,-0.008827758024224594,0.03208036041691529,-0.008452609578148649,0.0022969711576700425,0.015258258918949493,-0.021389917703047993,0.04377310009742969,-0.0092034183021049,-0.015468457133685446,0.03863400781391607,-0.006755157646272765,-0.0010910794570898276,0.010614197093603209
